2026-09-01 07:50:29.705 | DEBUG    | ttnn:<module>:78 - Initial ttnn.CONFIG:
Config{cache_path=/home/ttuser/.cache/ttnn,model_cache_path=/home/ttuser/.cache/ttnn/models,tmp_dir=/tmp/ttnn,enable_model_cache=false,enable_fast_runtime_mode=true,validate_program_args=false,throw_exception_on_fallback=false,enable_logging=false,enable_graph_report=false,enable_graph_python_stack_traces=false,enable_detailed_buffer_report=false,enable_detailed_tensor_report=false,enable_comparison_mode=false,comparison_mode_should_raise_exception=false,comparison_mode_pcc=0.9999,root_report_path=generated/ttnn/reports,report_name=std::nullopt,std::nullopt}
  model size: 1024 (tt-tnt-1024.yaml)
  model impl: python (ttml's Python Llama via train.model; SDPA causal, mask dropped)
  seq_len: 512 (explicit; equals the size's max_sequence_length)
  checkpoints: artifacts/checkpoints-winpurity-v5-s20260815
  ddp: 4 chips, mesh [1, 4], 16 sequences/chip (effective batch stays 64; step budget and LR unchanged)
  optimizer overridden from train/configs/nanollama3_bpe_v2.yaml: {'type': 'AdamW', 'lr': 0.0003, 'beta1': 0.9, 'beta2': 0.999, 'epsilon': 1e-08, 'weight_decay': 0.01, 'amsgrad': False, 'stochastic_rounding': True}
  stochastic_rounding: True
  lr schedule: constant at 3.000e-04 (set_lr never called)
  seed: 20260815 (default is 5489)
tt-tnt training — steps=10719 batch=64 seq_len=512 arch=blackhole
  mesh graph descriptor: /home/ttuser/code/tt-tnt/train/configs/mesh/mesh-1x4.textproto
  train tokens=351,241,651  val tokens=39,026,850
  parallelism context: DDP over 4 devices on mesh axis 1 (gradients will be all-reduced and divided by 4)
note: the progress bar's val_loss is ttml's placeholder (a copy of train_loss); the real validation loss is computed after training and printed below.
  run manifest: artifacts/checkpoints-winpurity-v5-s20260815/run_manifest.json

  0%|          | 0/500 [00:00<?, ?it/s]
  0%|          | 1/500 [00:00<02:01,  4.11it/s, train_loss=10.5938, val_loss=10.5938]
  0%|          | 2/500 [00:00<01:40,  4.93it/s, train_loss=9.5156, val_loss=10.5938] 
  1%|          | 3/500 [00:00<01:40,  4.93it/s, train_loss=9.0938, val_loss=10.5938]
  1%|          | 4/500 [00:00<01:35,  5.17it/s, train_loss=8.8750, val_loss=10.5938]
  1%|          | 5/500 [00:00<01:34,  5.23it/s, train_loss=8.7031, val_loss=10.5938]
  1%|          | 6/500 [00:01<01:32,  5.33it/s, train_loss=8.2969, val_loss=10.5938]
  1%|▏         | 7/500 [00:01<01:31,  5.37it/s, train_loss=8.1406, val_loss=10.5938]
  2%|▏         | 8/500 [00:01<01:30,  5.41it/s, train_loss=8.0078, val_loss=10.5938]
  2%|▏         | 9/500 [00:01<01:30,  5.41it/s, train_loss=7.8047, val_loss=10.5938]
  2%|▏         | 10/500 [00:01<01:30,  5.42it/s, train_loss=7.8750, val_loss=7.8750]
  2%|▏         | 11/500 [00:02<01:29,  5.47it/s, train_loss=7.5625, val_loss=7.8750]
  2%|▏         | 12/500 [00:02<01:29,  5.47it/s, train_loss=7.6328, val_loss=7.8750]
  3%|▎         | 13/500 [00:02<01:29,  5.46it/s, train_loss=7.4922, val_loss=7.8750]
  3%|▎         | 14/500 [00:02<01:30,  5.36it/s, train_loss=7.5391, val_loss=7.8750]
  3%|▎         | 15/500 [00:02<01:29,  5.39it/s, train_loss=7.4297, val_loss=7.8750]
  3%|▎         | 16/500 [00:03<01:29,  5.42it/s, train_loss=7.4062, val_loss=7.8750]
  3%|▎         | 17/500 [00:03<01:28,  5.43it/s, train_loss=7.4375, val_loss=7.8750]
  4%|▎         | 18/500 [00:03<01:28,  5.44it/s, train_loss=7.4219, val_loss=7.8750]
  4%|▍         | 19/500 [00:03<01:28,  5.45it/s, train_loss=7.4531, val_loss=7.8750]
  4%|▍         | 20/500 [00:03<01:28,  5.42it/s, train_loss=7.3672, val_loss=7.3672]
  4%|▍         | 21/500 [00:03<01:28,  5.42it/s, train_loss=7.5000, val_loss=7.3672]
  4%|▍         | 22/500 [00:04<01:28,  5.43it/s, train_loss=7.5234, val_loss=7.3672]
  5%|▍         | 23/500 [00:04<01:28,  5.41it/s, train_loss=7.2812, val_loss=7.3672]
  5%|▍         | 24/500 [00:04<01:27,  5.42it/s, train_loss=7.5625, val_loss=7.3672]
  5%|▌         | 25/500 [00:04<01:27,  5.43it/s, train_loss=7.4062, val_loss=7.3672]
  5%|▌         | 26/500 [00:04<01:27,  5.42it/s, train_loss=7.3906, val_loss=7.3672]
  5%|▌         | 27/500 [00:05<01:26,  5.45it/s, train_loss=7.6484, val_loss=7.3672]
  6%|▌         | 28/500 [00:05<01:26,  5.43it/s, train_loss=7.5781, val_loss=7.3672]
  6%|▌         | 29/500 [00:05<01:26,  5.42it/s, train_loss=7.7031, val_loss=7.3672]
  6%|▌         | 30/500 [00:05<01:26,  5.42it/s, train_loss=7.4766, val_loss=7.4766]
  6%|▌         | 31/500 [00:05<01:27,  5.37it/s, train_loss=7.3906, val_loss=7.4766]
  6%|▋         | 32/500 [00:05<01:29,  5.22it/s, train_loss=7.4219, val_loss=7.4766]
  7%|▋         | 33/500 [00:06<01:28,  5.30it/s, train_loss=7.3984, val_loss=7.4766]
  7%|▋         | 34/500 [00:06<01:27,  5.30it/s, train_loss=7.3750, val_loss=7.4766]
  7%|▋         | 35/500 [00:06<01:26,  5.36it/s, train_loss=7.3906, val_loss=7.4766]
  7%|▋         | 36/500 [00:06<01:26,  5.39it/s, train_loss=7.5156, val_loss=7.4766]
  7%|▋         | 37/500 [00:06<01:26,  5.36it/s, train_loss=7.5547, val_loss=7.4766]
  8%|▊         | 38/500 [00:07<01:26,  5.37it/s, train_loss=7.4844, val_loss=7.4766]
  8%|▊         | 39/500 [00:07<01:26,  5.34it/s, train_loss=7.4141, val_loss=7.4766]
  8%|▊         | 40/500 [00:07<01:26,  5.34it/s, train_loss=7.4688, val_loss=7.4688]
  8%|▊         | 41/500 [00:07<01:26,  5.33it/s, train_loss=7.3984, val_loss=7.4688]
  8%|▊         | 42/500 [00:07<01:25,  5.34it/s, train_loss=7.2891, val_loss=7.4688]
  9%|▊         | 43/500 [00:08<01:25,  5.35it/s, train_loss=7.3984, val_loss=7.4688]
  9%|▉         | 44/500 [00:08<01:24,  5.39it/s, train_loss=7.4062, val_loss=7.4688]
  9%|▉         | 45/500 [00:08<01:24,  5.39it/s, train_loss=7.4844, val_loss=7.4688]
  9%|▉         | 46/500 [00:08<01:23,  5.42it/s, train_loss=7.5078, val_loss=7.4688]
  9%|▉         | 47/500 [00:08<01:24,  5.38it/s, train_loss=7.5391, val_loss=7.4688]
 10%|▉         | 48/500 [00:08<01:23,  5.40it/s, train_loss=7.4297, val_loss=7.4688]
 10%|▉         | 49/500 [00:09<01:23,  5.38it/s, train_loss=7.3906, val_loss=7.4688]
 10%|█         | 50/500 [00:09<01:23,  5.37it/s, train_loss=7.4688, val_loss=7.4688]
 10%|█         | 51/500 [00:09<01:23,  5.40it/s, train_loss=7.3906, val_loss=7.4688]
 10%|█         | 52/500 [00:09<01:23,  5.38it/s, train_loss=7.4062, val_loss=7.4688]
